,osmid,y,x,start_distance,end_distance,spot_distance,projection_value
0,1529584231,35.664751,139.2873173,0.04921776740230689,6.44281257521461,"[4.516282668781053, 4.740817490264308, 12.246295500302798, 4.6798453406804645, 4.845530831414005, 3.965223485946915, 6.401770095145181, 6.417262013643042, 2.316664874692544, 4.708180857999179, 4.260095712817856, 3.518182459614074, 5.022821478366801, 4.731554206611873, 2.9349446382848083, 5.042265331046587, 5.125666192625336, 5.170834678516814, 1.182819188436283, 5.267234781374281, 3.9719774895193996, 4.780022709557554, 6.492792396037788, 9.858735262691638, 2.592945045842918, 9.518637974627698, 10.224056427968174, 4.7275827049250525, 4.766488278297285, 4.715907143783288, 3.306558583458412, 2.504471647424594, 2.413785230177806]",-7.269725422581593
1,7136895109,35.6682162,139.2905393,0.4418060964092587,6.497533206096231,"[4.290992504576099, 4.5415465802328345, 12.04395261834904, 4.481939019792501, 4.681716014158294, 3.750844156834949, 6.273347628443772, 6.29294715701222, 2.2373255104023624, 4.542046870359598, 4.038501156400797, 3.3038817859006313, 4.814847424223952, 4.53266068995433, 3.106390602246073, 4.828134140598323, 4.909674040881085, 4.952629463594418, 0.7101364710771143, 5.358970196315933, 3.6402777855601527, 4.552612965110342, 6.483364561644916, 9.84101001337781, 2.5174733485417486, 9.424769392736744, 10.204750524988876, 4.5005565887204115, 4.536320145194496, 4.514680083633538, 3.100859299085569, 2.375398244353239, 2.2951834746393316]",-7.270032724757516
2,7136895746,35.6684309,139.2925108,0.5768963688462494,6.391856860898765,"[4.121986533310067, 4.376538486152727, 11.87605670347532, 4.317219711566956, 4.523056819942198, 3.584117924307246, 6.120484508947229, 6.140935632058984, 2.1055810771797514, 4.383088623073723, 3.8702951259971816, 3.1377932658186642, 4.648163335379489, 4.367725183330656, 3.048970343169938, 4.660452424807252, 4.7416440340121095, 4.784227826333765, 0.5616968554857599, 5.266558017494778, 3.4606755836897203, 4.3830861318619645, 6.359141323623734, 9.712478906886961, 2.3849038782119636, 9.27785437613948, 10.075664164276255, 4.331124782901752, 4.366396338715792, 4.34936291012862, 2.9366413471944863, 2.229939363430384, 2.152776385276886]",-7.270120333300401
3,9828176322,35.6621995,139.2941058,0.6430155688783766,5.798436599292085,"[3.878782447731939, 4.089539794568025, 11.588925210380676, 4.02814364910369, 4.1809487770685925, 3.324288618493666, 5.727996236932509, 5.742927679586811, 1.6412048516028253, 4.04455804729312, 3.6216501252147224, 2.8798840205010507, 4.3747225576895765, 4.080136694877393, 2.365390149931518, 4.397081677097691, 4.481174736564724, 4.527335308972211, 1.1276568960132365, 4.6410889835444324, 3.4283653980603885, 4.142690658458167, 5.825802121607762, 9.190861286905655, 1.9166956499584686, 8.841915932572654, 9.555890908773632, 4.090228768630201, 4.130770539399131, 4.0655732079441975, 2.6651090287700234, 1.8377806751872325, 1.7448648719382915]",-7.2698536625141985
4,2555466511,35.6606575,139.2823946,0.6812784737209184,6.506035918426007,"[4.932370053335159, 5.126845833019412, 12.605013722451108, 5.065022289666349, 5.191459420351828, 4.376310497062889, 6.693658595600935, 6.70420432967086, 2.628503123323044, 5.05820415718949, 4.675066030000014, 3.935821455368672, 5.415607933262254, 5.117267821695436, 2.9021311432447394, 5.441540192284506, 5.526243728147317, 5.5734299103038145, 1.8189991316767888, 5.29321408174777, 4.49815447209862, 5.1958155346443675, 6.638569222973687, 9.99733650818542, 2.8883086184160103, 9.753798266787474, 10.363448142833679, 5.143450877248729, 5.185321345359011, 5.104304275854836, 3.7192101013495766, 2.86056438305527, 2.7626617372074764]",-7.2693191946691975
5,1457051034,35.6603197,139.2823306,0.7117709770859623,6.488804036291599,"[4.937804820045626, 5.129998812309794, 12.604967801090513, 5.0681395073392705, 5.191768656989626, 4.381637882358216, 6.689852718393829, 6.700073336927336, 2.628724690323174, 5.058851983736994, 4.6805311249016555, 3.941894273811817, 5.419139255360207, 5.120402069058349, 2.8820111391037386, 5.445535969514686, 5.530305804965694, 5.577624601663828, 1.849512429468595, 5.2744207594463095, 4.512777270697421, 5.201123976718738, 6.625856576576201, 9.983619772295265, 2.887058737360908, 9.745830799796856, 10.349734837789283, 5.148784827690583, 5.190861654490462, 5.1076369992225095, 3.725068827220362, 2.863342064289462, 2.7650974972338718]",-7.269298915917134
6,2552340679,35.6606524,139.2952538,0.8216182480350167,5.60511276475869,"[3.768118819149683, 3.966524435445574, 11.45614206312583, 3.904826071446225, 4.043562373620597, 3.2121423346466154, 5.575141954471222, 5.588773870885011, 1.4887689646608537, 3.9085217703398722, 3.5108052290002574, 2.771449455717491, 4.254190467401629, 3.9570043778520647, 2.164977662300859, 4.279077999987596, 4.363640078371209, 4.41057540242311, 1.2808571558755442, 4.443755060488738, 3.378119671233763, 4.031631742233583, 5.642762952176975, 9.008578301473467, 1.7595969613737938, 8.676808107707288, 9.373848483510011, 3.979252333906003, 4.02101644831804, 3.9434806889322314, 2.5548374718552123, 1.7034746696168737, 1.607438740385482]",-7.269816556103503
7,2319842355,35.6678666,139.2967117,0.8689517269735124,6.091736386564877,"[3.737395093284432, 3.994337590932532, 11.491766912576145, 3.935245798802784, 4.146512996804759, 3.2008567596475808, 5.749783042426401, 5.771224060202409, 1.7732861415899466, 4.006289115255957, 3.4861160259699795, 2.7550760139525776, 4.264779952998544, 3.985579699858746, 2.8517123569705327, 4.276481919590197, 4.357481207586977, 4.399875065033945, 0.4733114522843426, 4.99164225752568, 3.0857334861946297, 3.998260553835621, 6.028473979338792, 9.373497011604554, 2.0492612640637375, 8.913600429130753, 9.735749686943617, 3.9463395450104226, 3.9814244265264866, 3.9669404162030455, 2.5554805484507357, 1.873805649688329, 1.8018896461475797]",-7.270253162720763
8,9175849911,35.672948,139.2918167,0.9626063712359033,6.808260121765913,"[4.322258770856284, 4.602270731209098, 12.065486390131376, 4.545089406959204, 4.783335121642482, 3.8045082198536693, 6.4017910135495315, 6.425861698701561, 2.484108626853736, 4.642609043270358, 4.078199176444232, 3.3667199195869193, 4.861580996400032, 4.59395989318997, 3.534078052552033, 4.866993451609065, 4.945303983384093, 4.985004368012338, 0.45510799355956116, 5.707567514126906, 3.530611470751106, 4.577746554905342, 6.734600306050836, 10.072210959317198, 2.7575194866187127, 9.577892598997703, 10.433538171443532, 4.526830886416428, 4.558093196970849, 4.57332337366466, 3.179403836732175, 2.565908452408743, 2.500044235460801]",-7.270331523868382
9,1457048695,35.6594819,139.2794019,0.9716597050524134,6.6540451506039116,"[5.203311680374528, 5.389560346631004, 12.853562890105406, 5.3276194756591195, 5.44272912280815, 4.647035052150656, 6.925388065627176, 6.934298085980414, 2.881202530948451, 5.310954120043203, 4.946173390500526, 4.209154568485811, 5.679665038908555, 5.379914269966469, 3.032996718520907, 5.707302437723418, 5.792228138817431, 5.839884850166102, 2.1060417630322443, 5.430052417127539, 4.792698134574388, 5.466268251077115, 6.8187273079036315, 10.169436953730749, 3.134431540976957, 9.962353710936497, 10.5354818873386, 5.414002044399905, 5.45656387568493, 5.367701562029211, 3.9919223739306253, 3.123009314330038, 3.023918776670482]",-7.269141427923017
10,5274683348,35.6677929,139.299783,1.1289505414561376,5.907935827803508,"[3.4654639746399227, 3.726974898308667, 11.220029191071221, 3.6682773303748983, 3.8872929492375143, 2.93189975383464, 5.496997489768223, 5.519571387281455, 1.5744471217182539, 3.7468096255279804, 3.215197166462653, 2.487369157760582, 3.9952767066707646, 3.7183118053745816, 2.769679274826296, 4.0058346854957625, 4.08641915051657, 4.128392844226652, 0.5545876648379926, 4.832149747905583, 2.8095391181428013, 3.725683078242271, 5.816567927131725, 9.151810448808241, 1.8437003244267607, 8.6670185215109, 9.51306567799793, 3.6738780081354734, 3.708434457399654, 3.699214243273934, 2.2906644184714575, 1.6454448129333414, 1.5806374400320182]",-7.2703681330652605
11,2319764195,35.6682517,139.2997828,1.144413031215395,5.947781125987692,"[3.478442925613578, 3.743295041812588, 11.232648490294793, 3.684863157332824, 3.9080505430892947, 2.947348255083014, 5.520281415153867, 5.543297377194708, 1.613506003131724, 3.767475834909326, 3.229081444642243, 2.5038521630199115, 4.01007709952322, 3.7346950673142403, 2.8193585841405495, 4.019769243959971, 4.100010188845909, 4.141632408275825, 0.5110075946174422, 4.875424660528027, 2.805113940914456, 3.7380331310973407, 5.851384243864641, 9.184203269315104, 1.8811934570080386, 8.692359515401144, 9.545204838077282, 3.6863435870340715, 3.7204013839280217, 3.715302594900969, 2.309054302213217, 1.6780901430723154, 1.615129125686041]",-7.270392304079829
12,1457047042,35.6581122,139.298308,1.2120294387395913,5.210673861499932,"[3.4976331211540543, 3.6731459455964224, 11.137802985683406, 3.61115135100418, 3.725121577469113, 2.9421478732946857, 5.22905489892784, 5.2406919224666195, 1.1626196572099772, 3.5927814717469393, 3.2413425811285483, 2.5119476595254437, 3.9641527833884123, 3.663456110344614, 1.789486783916188, 3.9934005630982954, 4.078505430641596, 4.126651168810853, 1.5620193965336344, 4.049321214666518, 3.223835501912925, 3.759242081912173, 5.256199702680438, 8.622327425273681, 1.4199403291212211, 8.311345367483714, 8.987810345011349, 3.707233846233337, 3.7510162541647905, 3.6518145205833306, 2.294140172091533, 1.4092636959963902, 1.3090846269023044]",-7.26980088018665
13,1457042171,35.6564753,139.2784544,1.2630246494232944,6.548523438332355,"[5.303668603138854, 5.470337708378048, 12.895564720761474, 5.408310319749754, 5.499338397315049, 4.748592696681936, 6.941919307367879, 6.9479436327515485, 2.954464645861068, 5.370924598319853, 5.047682911999987, 4.318749145556824, 5.76268223996628, 5.460567695128751, 2.9244213532175443, 5.794126222430732, 5.879360654667091, 5.927992883880664, 2.4000034766554896, 5.314142925529218, 4.968029543597578, 5.564741195655653, 6.755209733520771, 10.090074368328787, 3.1927805445302924, 9.936214100704932, 10.455692808637814, 5.512847097232812, 5.556985640586465, 5.450055992006684, 4.100928396398849, 3.2139018703260525, 3.1131260679209225]",-7.268946313425968
14,1457028660,35.6528267,139.28728,1.3411871385678555,5.6551335239764,"[4.5607108580329525, 4.696149339761546, 12.058764683719547, 4.63441795160365, 4.692641639423672, 4.012927391821197, 6.088804317637365, 6.092404934638815, 2.2039895931670923, 4.5691522978925105, 4.3088895825547056, 3.602362497828356, 4.98986818185287, 4.686266223033961, 2.0300371923862577, 5.026682744352675, 5.111857004654079, 5.161643370451314, 2.3070452625970095, 4.423194358072124, 4.377610402426249, 4.816705965625699, 5.8609810999075105, 9.19419168420911, 2.412967971005034, 9.052648150636196, 9.559809693575362, 4.765792451657203, 4.812124019893696, 4.678290007435073, 3.3868500379900044, 2.4862430051589115, 2.3852952681499695]",-7.269095568671625
15,1457028645,35.6528065,139.286415,1.3485851400587645,5.720935765570708,"[4.63822953068264, 4.774290933644052, 12.136575759944233, 4.712551909236333, 4.7710034578103, 4.0901714509020515, 6.166110596822671, 6.169585112956023, 2.2810856890707405, 4.647514492596168, 4.386267924610551, 3.678911987325418, 5.068005767446757, 4.764408860742961, 2.0965625798583742, 5.104741801148089, 5.189921812578591, 5.239692545275146, 2.3393207780004803, 4.48753280321638, 4.449013547018362, 4.894372894716995, 5.932228898536215, 9.26317902850392, 2.4909352820477295, 9.126981304612285, 9.62871867726456, 4.843431842754159, 4.889717332909772, 4.756395440506399, 3.4632487734551605, 2.5627110049609576, 2.4617055142724356]",-7.269061030033438
16,298712306,35.6584819,139.3005598,1.355524075601336,5.091670085645592,"[3.291712362591216, 3.4707029004824737, 10.942649568585244, 3.4087420972379965, 3.5290029004843153, 2.7359792664179685, 5.04481264231539, 5.057537903349628, 0.9662229829620262, 3.3957726179575625, 3.0352303320538345, 2.304719458896663, 3.761185927376289, 3.46104227188873, 1.7537367973803837, 3.7896927951249357, 3.8747340500090766, 3.9226998336257273, 1.5534839701566665, 3.9485528601225113, 3.021783587951118, 3.553611895997435, 5.110501003600892, 8.475644489795101, 1.2302136812007871, 8.140074388745996, 8.840712624909536, 3.5015461550963183, 3.545114902650645, 3.4490389937200185, 2.08689812613313, 1.2049613967778228, 1.1053219635974623]",-7.269907504383422
17,4135434134,35.6635684,139.3030064,1.3824534546153013,5.360000847197499,"[3.0902507303882243, 3.3214907705606382, 10.828824776893798, 3.260984099009122, 3.445773844837966, 2.5405299849279923, 5.032437041304323, 5.051935810357015, 1.0317843025948181, 3.306668180194517, 2.8343896720888075, 2.0930012592125107, 3.600775811082922, 3.312362931062459, 2.2554615903690265, 3.6185537995855923, 3.7015747182807606, 3.7462938197811604, 1.1065490762817174, 4.279992228530826, 2.611430372134602, 3.3538770557048925, 5.28554404642652, 8.630662725416727, 1.3064840860509608, 8.185533268549948, 8.993050342233188, 3.3014556344320183, 3.3401050874735287, 3.2958232591968355, 1.8830361860572065, 1.1372023237279127, 1.0613658124455811]",-7.270270242325385
18,7137195991,35.6562937,139.3006995,1.5072758804200355,4.914691737498068,"[3.3009140787483333, 3.4569164422518304, 10.894574841111352, 3.394904082318956, 3.488200350289009, 2.7489783590639987, 4.967737285661313, 4.977820787092709, 0.9428126677517278, 3.358452310693438, 3.0467776345602178, 2.3312849063747265, 3.7496739800969903, 3.447122162780546, 1.5201526122128146, 3.7823632308854553, 3.8676413457733148, 3.9166179059249604, 1.7934864860833926, 3.754741468571187, 3.1231835558087897, 3.5598338583661024, 4.964636052697989, 8.33071646589042, 1.1792176111744146, 8.034201609329621, 8.696319840202285, 3.508338665784731, 3.553587066957902, 3.4370656806008406, 2.114873550215851, 1.215439832354563, 1.1141634264320126]",-7.269797592434518
19,1457025184,35.6515321,139.2924233,1.5411890132007349,5.184290236929881,"[4.1335165232733395, 4.252232400547177, 11.582343584265907, 4.190840724905191, 4.232765674796948, 3.5924307095691765, 5.6083394016829065, 5.611142537504917, 1.7947426450472492, 4.111899407348614, 3.8850788287116433, 3.195752697498357, 4.5458082075176085, 4.242321846260104, 1.5607880443064581, 4.5852143386472966, 4.670126905560357, 4.720358684919522, 2.3188881840109374, 3.957805519275489, 4.036870432162847, 4.385843113296398, 5.3764694157823225, 8.714066915475765, 1.9803781928443753, 8.565240345861588, 9.079845645334833, 4.335627281515797, 4.382934620003701, 4.235658388848463, 2.983587194765759, 2.086798744080228, 1.9877375870609193]",-7.269226380644178
20,7136995380,35.6553554,139.3007419,1.5781854174132885,4.841741617933782,"[3.3118910279896494, 3.4578124630952543, 10.87713235808405, 3.395873280636466, 3.4773529974752826, 2.7626559929692736, 4.9395306953669, 4.948445499055585, 0.9533663718380613, 3.349318327042131, 3.0592040611709774, 2.351832890124176, 3.7511402313957833, 3.4479755180485223, 1.4215546971420785, 3.785583396243206, 3.8708578379767755, 3.92020942151542, 1.8963392883060985, 3.6744974668572987, 3.1727367512199693, 3.5691463522034517, 4.905799782141452, 8.271321575701824, 1.173795244424482, 7.992115547763366, 8.637101731900078, 3.5179684019446915, 3.5638669813350923, 3.438771536284086, 2.1367793718419725, 1.2361818770325481, 1.1355327152863461]",-7.269749784847588
21,4135537382,35.6586067,139.3034944,1.5815292497153106,4.916396100033059,"[3.0256217026718186, 3.205824446798969, 10.68254723251282, 3.143888031487531, 3.2687994873646717, 2.4699008060898726, 4.795298628130389, 4.809113099251414, 0.7091501185119828, 3.134852194704545, 2.7691477855610143, 2.0391200682690416, 3.4960040326186386, 3.1961812618312972, 1.7045647124102872, 3.524156354283326, 3.6091672550449614, 3.6570570325725202, 1.620432040782335, 3.7980303926139536, 2.7779534307690823, 3.287531768306115, 4.9034602281279565, 8.265424564798039, 0.9800861598791356, 7.903024641919861, 8.629899918725965, 3.2354619592469565, 3.2790241596022995, 3.1839774902440428, 1.821313152178576, 0.9394376644926266, 0.840178076807203]",-7.270027645606925
22,1457048962,35.6596726,139.3069244,1.8241536918467804,4.800807302603462,"[2.7111043676481903, 2.904221838789865, 10.39663597883932, 2.842509169367437, 2.9869473708438767, 2.1548305811026776, 4.540842601426872, 4.557267771641605, 0.47859813700910614, 2.8507570747523787, 2.454012861346581, 1.7188036623160288, 3.192176834082405, 2.8946951101969858, 1.8009696809498406, 3.2177162755718816, 3.302410442918246, 3.349613762473036, 1.6616076275364657, 3.7261792268828975, 2.448277297771339, 2.9740277895601257, 4.734446930774942, 8.085450517153088, 0.7578221952320277, 7.672971463498343, 8.448567207483238, 2.9217612840130593, 2.9643899828252342, 2.8812649941837636, 1.501139006594034, 0.6437807920466146, 0.551248952569398]",-7.270216553965926
23,1793257576,35.6519763,139.3017993,1.912858578631013,4.525216011803746,"[3.2989298958707978, 3.406177379817137, 10.740818848175332, 3.3450091339643473, 3.3822610819444967, 2.7654661362156263, 4.774181834154355, 4.778914754603751, 1.008203223146512, 3.2615389240182404, 3.0540194866902195, 2.3861663051945556, 3.699474848737572, 3.3962606087252185, 1.0388871992287678, 3.740185160903945, 3.8248941584974707, 3.875327405371754, 2.2827538443958395, 3.337514417401352, 3.3067532416041248, 3.5479109029299933, 4.634747986695477, 7.994214994881665, 1.1525668644696068, 7.772657820390621, 8.36031090222204, 3.498302748595443, 3.546275779613368, 3.3902881922708383, 2.18010447821203, 1.3058935187308949, 1.2136764750312468]",-7.269612625986676
24,1793257520,35.6514361,139.3021892,1.981210046762853,4.460049187360921,"[3.2819222241929924, 3.3822953381720944, 10.700236985763562, 3.3213388589879314, 3.350985776642195, 2.752146464972586, 4.730341807765884, 4.734413630965153, 1.0143204648041357, 3.2316521019207034, 3.0387549269052583, 2.3793728199596016, 3.675247062934674, 3.372377349860801, 0.9697565943151538, 3.716993571339884, 3.8015178566957406, 3.852087333386838, 2.348661806319191, 3.270325662483381, 3.3162701559016887, 3.5291296423101226, 4.575287240959671, 7.933473810676194, 1.142885213369296, 7.7198455185446955, 8.299582208669568, 3.4798565434214312, 3.528133232820261, 3.366970524463618, 2.1755551959428523, 1.3110120657679716, 1.2212362637120706]",-7.269599245951698
25,3963825169,35.6587738,139.3085351,1.994746110646151,4.6314818568690574,"[2.568848704775157, 2.7510678708445093, 10.235598638823323, 2.6891887324037516, 2.8233719492123877, 2.0132162436160748, 4.369494288745784, 4.385388725441187, 0.30255948647900627, 2.6880693394565975, 2.312438788954451, 1.584005943339889, 3.0406401467583617, 2.7414597408756385, 1.7106030871736784, 3.068150400953667, 3.1531039135589065, 3.200860719111511, 1.8266820224545082, 3.5665486287954993, 2.373131714707937, 2.8307181758071844, 4.558750197069071, 7.909013529371988, 0.5812282758944909, 7.498103201152617, 8.272079618140214, 2.7786516482731187, 2.8222479332626045, 2.7288747221537095, 1.3663246496289616, 0.4843580993729281, 0.3869944909930001]",-7.270231518697384
26,5365057344,35.6829285,139.2886624,2.0010383118737307,7.852586960318381,"[5.048428445613147, 5.364729158497469, 12.683482154059377, 5.312514715172372, 5.599968574172044, 4.580079511347277, 7.230951442740994, 7.261006986100362, 3.5203056147334664, 5.460756653689537, 4.824480376276893, 4.171422056518514, 5.596967644120274, 5.357465901106224, 4.669907140301247, 5.5902606809374795, 5.661758571900472, 5.695492818159594, 1.4035786963394097, 6.789930781175828, 4.055743794221166, 5.287264115946213, 7.716822741746194, 11.015151009261658, 3.7802767332142, 10.417689923039596, 11.37223236886653, 5.239510478829249, 5.262945215622312, 5.333451118778204, 4.012666816927679, 3.5498232005635915, 3.499751887352811]",-7.270735429794085
27,2249012603,35.6520413,139.3041957,2.057810356958692,4.363865765634287,"[3.0885568296783905, 3.19128293918096, 10.525452714299183, 3.1302167166908474, 3.165192482443365, 2.558431033361864, 4.561070330358152, 4.5663406012908, 0.8312752649173053, 3.0446452702187314, 2.8451430981496406, 2.186609691491278, 3.4844264217236165, 3.181365111109111, 0.9769188969496552, 3.5256552728096056, 3.6102713680754777, 3.660777160972607, 2.3290601884824964, 3.19206018715566, 3.1333721661824643, 3.3361629418879697, 4.448743730304313, 7.811651945079756, 0.949721440280093, 7.570293248002402, 8.177654522872407, 3.286803002519388, 3.335008660546906, 3.175677633749464, 1.9836021437494888, 1.1260210296127842, 1.0388312733908254]",-7.269708788282974
28,1980447742,35.6706778,139.3095913,2.0720300575883677,5.673921522054768,"[2.7362981135905273, 3.0408642148512843, 10.451102297324192, 2.987174937948339, 3.2681842993537753, 2.250853492532787, 4.899211968750781, 4.92917520427032, 1.5233034416215236, 3.128927349424726, 2.5036410938030085, 1.8397927243607968, 3.2831202540997726, 3.033289977437033, 3.0344010680248936, 3.2815703721062817, 3.3564962281291204, 3.3932793877202694, 1.17436156743497, 4.724785811859489, 1.909119156534605, 2.9839656093685694, 5.4497356782059585, 8.706308057654406, 1.7070301676912552, 8.08606813613686, 9.060642966147824, 2.9344383920628356, 2.961937640019765, 3.010152896823613, 1.6865139640385407, 1.4139796043605606, 1.4066076688904932]",-7.270899732576683
29,7037914176,35.6441834,139.2864488,2.3026517069306895,5.288665741470783,"[4.892901541910723, 4.9621282977699375, 12.085256302749322, 4.902707428373098, 4.882763130732205, 4.37567399319186, 6.108417370042458, 6.102768272816595, 2.645060823577387, 4.775091541181549, 4.656201999537816, 4.014285433901491, 5.25133943882263, 4.952268093347867, 1.8200083155445141, 5.298592985874327, 5.381661577890287, 5.432715611719262, 3.238092610860148, 4.045698449751308, 4.9380960606864654, 5.132470672987395, 5.627853929369904, 8.873844636472668, 2.7770428945772627, 8.895697506309252, 9.23581875823019, 5.084733414624821, 5.134038057947703, 4.949916273013371, 3.8120523140674574, 2.9428329960508526, 2.8496990335950754]",-7.268607900776851
30,1457060859,35.6635324,139.3132712,2.3089177809804107,4.821079628817564,"[2.1707174665144535, 2.4199127639363787, 9.92136079836775, 2.3607185447437735, 2.5796882883131826, 1.628052869537926, 4.196256896501165, 4.220605254152269, 0.7513600622699451, 2.4390514952071456, 1.9168611123677386, 1.181201226585973, 2.692053015667949, 2.4111243723208835, 2.3110908974247595, 2.7056818317545934, 2.787525438834534, 2.8309242549821687, 1.7747813436676436, 3.865529996827304, 1.7416864852354017, 2.4334136857038873, 4.626230010780528, 7.918506286705762, 0.8740779516304836, 7.374520341876735, 8.276329949137324, 2.3811502553054877, 2.418316689393074, 2.3926752741738797, 0.9812735801724076, 0.569713672140165, 0.5859714731228518]",-7.2706655762537835
31,10279880439,35.6662171,139.3138592,2.361562171122793,5.05355502910036,"[2.192312548471632, 2.473246262399432, 9.942666283199609, 2.4167788490480557, 2.673383302129837, 1.675761439927752, 4.302572397006844, 4.330403903152469, 1.0530622428729253, 2.5330540689913295, 1.947355701086697, 1.2448645224846182, 2.730736312219375, 2.465082719016114, 2.6125854581795642, 2.7364951417992933, 2.815239807202621, 2.8555075490304724, 1.6829158680353238, 4.1294929767119015, 1.58578613351286, 2.4494239552651065, 4.821831784588109, 8.08387166699298, 1.1711850062870675, 7.488646483075333, 8.439113690718724, 2.3981501675067047, 2.430705100034516, 2.4439097051106344, 1.0742471004274114, 0.8650323053620327, 0.8876022143135566]",-7.270829814557366
32,3997375809,35.6443542,139.2975242,2.4435752599993976,4.384603577663346,"[3.9651492553699557, 4.0066868771369775, 11.082502518980009, 3.94864731390805, 3.904447517387476, 3.470531264042373, 5.105176377813652, 5.099559405364477, 1.864182703457147, 3.801823187138406, 3.7387117996100776, 3.1451281276916565, 4.291941344371127, 3.996923435093449, 0.8213199098807341, 4.342481347469619, 4.424184464121737, 4.475312751545525, 3.082876942518263, 3.1427302900346166, 4.153241158163764, 4.194875468626423, 4.665432276819505, 7.953435363581875, 1.928658771870385, 7.916797087814727, 8.317582511537486, 4.148976688004776, 4.199050927725429, 3.9966410890269506, 2.9571136458833522, 2.1508316427599916, 2.070652306428921]",-7.269045501969241
